student_id,age,gender,time_spent_on_videos,quiz_attempts,quiz_scores,forum_participation,assignment_completion_rate,engagement_level,final_exam_score,feedback_score,dropout_likelihood,education_level_Postgraduate,education_level_Undergraduate,course_name_Data Science,course_name_Machine Learning,course_name_Python Basics,course_name_Web Development,learning_style_Kinesthetic,learning_style_Reading/Writing,learning_style_Visual,engagement_score,learning_outcome_score,age_group_19–25,age_group_26–35,age_group_36–50,age_group_51+,learner_cluster
S00219,17,0,305,1,50,3,75,2,64,4,0,True,False,False,False,True,False,True,False,False,114.8,47.8,False,False,False,False,0
S00220,24,1,124,2,69,11,80,1,45,3,0,True,False,False,True,False,False,True,False,False,63.8,43.8,True,False,False,False,1
S00221,38,1,193,1,31,34,88,1,95,1,0,False,False,False,False,False,True,False,False,True,91.3,57.0,False,False,True,False,1
S00222,25,1,373,3,94,42,42,2,89,5,1,False,True,True,False,False,False,False,False,True,133.5,73.7,True,False,False,False,2
S00223,30,1,299,3,81,5,60,0,80,2,0,False,True,False,True,False,False,True,False,False,109.3,64.7,False,True,False,False,2
S00224,16,2,322,2,47,46,90,1,53,1,0,False,False,False,False,False,True,False,True,False,133.2,40.8,False,False,False,False,1
S00225,26,1,153,4,86,26,48,1,67,1,0,False,True,True,False,False,False,False,False,True,66.3,59.5,False,True,False,False,2
S00226,22,1,486,4,61,38,59,2,40,5,0,True,False,False,False,True,False,False,False,True,171.9,39.3,True,False,False,False,2
S00227,21,1,346,2,91,16,90,1,49,5,0,False,False,True,False,False,False,False,False,False,134.4,52.8,True,False,False,False,1
S00228,24,1,336,1,60,31,95,0,65,2,0,False,False,False,True,False,False,False,True,False,135.7,50.9,True,False,False,False,1
S00229,22,0,339,4,58,15,40,1,64,1,1,False,True,True,False,False,False,False,False,False,117.5,49.6,True,False,False,False,2
S00230,29,0,146,2,45,9,88,1,50,4,0,False,True,False,True,False,False,True,False,False,72.4,39.3,False,True,False,False,1
S00231,28,1,70,3,97,44,65,0,50,5,1,False,True,False,True,False,False,False,False,False,49.9,55.1,False,True,False,False,2
S00232,30,0,264,3,79,17,97,1,64,5,0,True,False,False,False,True,False,False,False,True,112.3,56.7,False,True,False,False,1
S00233,29,1,362,3,94,31,43,2,36,5,1,False,True,False,False,True,False,False,False,True,128.3,47.2,False,True,False,False,2
S00234,20,1,118,3,54,42,85,0,37,2,0,False,True,False,False,False,False,True,False,False,69.9,35.1,True,False,False,False,1
S00235,40,1,365,2,84,29,82,2,83,3,0,False,True,False,False,False,True,False,False,False,140.3,67.3,False,False,True,False,1
S00236,20,0,429,4,58,43,41,1,90,5,0,False,True,False,True,False,False,False,False,True,150.4,63.4,True,False,False,False,2
S00237,27,0,115,1,79,23,61,1,98,5,0,True,False,False,False,False,False,True,False,False,57.6,73.7,False,True,False,False,0
S00238,30,1,149,1,67,8,85,1,82,4,0,False,False,True,False,False,False,True,False,False,72.0,61.9,False,True,False,False,1
S00239,40,0,111,2,84,3,92,2,80,3,0,False,False,False,False,False,False,False,False,True,61.9,65.8,False,False,True,False,1
S00240,23,1,212,2,50,37,50,2,71,3,0,False,False,False,False,False,False,False,False,True,86.4,51.1,True,False,False,False,0
S00241,38,1,373,1,74,2,55,1,63,2,0,False,False,False,False,False,False,False,False,True,129.0,54.1,False,False,True,False,0
S00242,33,1,291,3,32,34,71,1,97,4,0,True,False,False,False,False,True,False,False,True,116.0,58.9,False,True,False,False,2
S00243,32,1,92,2,44,24,80,2,89,1,0,False,False,False,False,True,False,True,False,False,56.8,57.9,False,True,False,False,1
S00244,24,1,201,2,62,48,41,2,72,3,0,False,False,False,False,False,True,False,False,False,82.6,55.2,True,False,False,False,0
S00245,38,0,346,3,30,11,79,2,47,2,0,False,True,False,False,False,False,False,False,False,130.3,32.9,False,False,True,False,1
S00246,29,0,261,3,90,38,59,2,36,3,0,False,True,False,True,False,False,False,False,False,104.2,45.6,False,True,False,False,2
S00247,23,1,379,2,38,1,97,1,37,3,0,False,True,False,False,True,False,False,False,False,143.4,30.5,True,False,False,False,1
S00248,21,1,264,2,73,7,78,1,54,1,1,False,True,False,True,False,False,False,False,True,104.4,49.1,True,False,False,False,1
S00249,31,1,427,4,49,14,69,2,56,5,1,False,False,False,False,False,False,False,True,False,152.4,43.7,False,True,False,False,2
S00250,39,0,372,2,49,46,94,1,61,5,0,False,True,False,False,False,True,False,False,False,149.4,46.2,False,False,True,False,1
S00251,18,0,261,1,39,12,86,2,87,2,1,False,True,False,True,False,False,False,True,False,106.7,55.6,False,False,False,False,1
S00252,22,1,62,3,59,17,92,2,87,4,0,False,True,False,False,False,True,False,False,True,50.2,62.0,True,False,False,False,1
S00253,16,0,263,4,58,24,78,2,78,2,0,False,False,True,False,False,False,False,False,True,107.9,56.8,False,False,False,False,2
S00254,41,1,336,4,47,36,98,2,44,3,0,False,False,False,True,False,False,False,False,True,138.2,36.7,False,False,True,False,1
S00255,18,0,45,3,49,36,55,2,79,4,0,False,True,False,True,False,False,False,True,False,37.8,55.0,False,False,False,False,2
S00256,46,0,438,3,88,22,60,1,30,2,0,False,True,False,False,True,False,False,True,False,154.4,41.8,False,False,True,False,2
S00257,24,0,39,3,32,18,56,1,40,4,0,True,False,False,True,False,False,False,False,False,32.7,30.4,True,False,False,False,2
S00258,26,1,336,1,82,19,81,2,50,3,0,False,True,False,False,True,False,True,False,False,129.1,50.2,False,True,False,False,1
S00259,23,1,451,4,68,0,79,0,76,1,0,True,False,False,False,True,False,False,False,True,159.8,58.6,True,False,False,False,2
S00260,26,0,217,1,62,29,54,1,62,5,0,False,False,False,False,False,True,False,False,True,87.3,50.6,False,True,False,False,0
S00261,42,1,84,1,79,30,51,1,45,3,0,False,False,False,False,True,False,False,False,False,46.7,46.8,False,False,True,False,0
S00262,19,0,314,2,95,1,60,0,46,4,1,False,True,True,False,False,False,False,False,False,112.8,52.3,True,False,False,False,0
S00263,46,0,68,2,44,4,50,1,59,2,1,False,False,False,False,False,True,False,False,False,36.6,43.1,False,False,True,False,0
S00264,17,0,131,2,58,1,63,2,45,5,0,True,False,True,False,False,False,True,False,False,58.8,40.9,False,False,False,False,0
S00265,23,1,114,2,91,2,85,1,62,5,0,False,True,False,False,False,False,False,False,True,60.5,59.3,True,False,False,False,1
S00266,43,1,241,3,71,20,72,1,76,3,0,False,True,False,True,False,False,True,False,False,98.5,59.9,False,False,True,False,2
S00267,24,1,389,4,67,45,97,0,53,2,0,False,True,True,False,False,False,False,False,True,155.6,47.0,True,False,False,False,1
S00268,21,0,454,2,85,16,40,1,94,1,0,False,True,False,True,False,False,True,False,False,151.8,72.7,True,False,False,False,0
S00269,37,0,177,4,63,35,57,1,96,1,1,False,True,False,False,False,False,True,False,False,78.0,67.1,False,False,True,False,2
S00270,21,0,131,1,68,28,46,1,95,4,0,True,False,False,False,True,False,False,True,False,58.9,68.7,True,False,False,False,0
S00271,29,1,147,1,44,14,88,2,73,5,0,False,True,False,False,False,True,True,False,False,73.5,50.7,False,True,False,False,1
S00272,22,1,425,2,68,4,41,2,91,2,0,False,True,False,False,False,False,False,True,False,141.0,66.3,True,False,False,False,0
S00273,20,1,270,4,68,27,53,0,60,2,0,False,True,False,False,False,True,False,False,True,103.1,50.8,True,False,False,False,2
S00274,17,0,143,2,41,10,87,1,47,5,0,True,False,False,False,False,False,False,True,False,71.4,36.8,False,False,False,False,1
S00275,44,0,469,3,69,26,98,1,47,1,0,False,True,True,False,False,False,False,False,False,175.9,44.4,False,False,True,False,1
S00276,21,1,50,3,75,23,87,1,84,2,1,False,False,True,False,False,False,True,False,False,46.3,64.9,True,False,False,False,1
S00277,21,1,35,2,81,31,66,2,56,1,0,False,True,False,False,True,False,True,False,False,36.9,52.5,True,False,False,False,0
S00278,16,0,91,3,37,37,99,2,56,1,0,False,True,False,False,True,False,False,False,True,65.0,39.3,False,False,False,False,1
S00279,17,0,179,2,95,31,95,1,68,2,0,False,True,True,False,False,False,True,False,False,88.8,62.9,False,False,False,False,1
S00280,20,2,136,2,37,37,96,1,77,3,0,False,False,False,False,False,False,True,False,False,77.4,50.2,True,False,False,False,1
S00281,23,1,21,4,44,3,87,1,33,5,0,False,True,False,False,False,True,False,True,False,33.8,30.7,True,False,False,False,2
S00282,15,1,365,3,31,7,75,1,60,3,0,False,False,False,False,False,False,False,False,False,134.0,39.9,False,False,False,False,2
S00283,26,1,291,4,60,40,83,1,30,4,0,False,True,False,False,True,False,True,False,False,121.0,33.8,False,True,False,False,2
S00284,20,0,226,2,39,7,70,1,67,5,0,True,False,False,True,False,False,False,False,True,90.6,46.2,True,False,False,False,0
S00285,36,2,67,4,79,10,88,2,59,4,0,False,True,False,False,True,False,False,False,False,49.3,54.0,False,False,True,False,1
S00286,25,1,388,1,66,43,52,0,57,4,0,False,True,False,True,False,False,True,False,False,140.8,49.1,True,False,False,False,0
S00287,22,1,400,1,84,28,43,2,67,4,1,False,False,False,True,False,False,False,True,False,138.7,59.5,True,False,False,False,0
S00288,42,0,25,1,60,9,65,1,97,4,0,False,True,True,False,False,False,False,False,True,29.0,67.3,False,False,True,False,0
S00289,24,2,491,4,47,37,61,1,43,4,1,True,False,False,False,False,True,False,True,False,173.8,36.4,True,False,False,False,2
S00290,17,2,473,4,70,19,68,2,32,2,0,False,True,False,True,False,False,False,False,True,166.9,37.4,False,False,False,False,2
S00291,28,1,82,4,58,22,47,1,98,3,0,False,True,True,False,False,False,False,False,True,43.9,67.0,False,True,False,False,2
S00292,41,1,205,1,85,25,72,2,35,5,0,False,False,False,False,False,True,False,False,True,88.3,44.0,False,False,True,False,0
S00293,48,1,220,2,62,0,90,2,73,1,0,False,False,False,False,False,False,False,True,False,93.4,55.3,False,False,True,False,1
S00294,49,0,138,2,89,34,64,1,75,5,0,False,True,False,False,True,False,True,False,False,67.8,65.2,False,False,True,False,0
S00295,32,1,205,4,49,6,40,1,59,3,0,False,False,False,False,False,True,False,False,True,75.5,44.8,False,True,False,False,2
S00296,27,1,198,4,88,38,90,0,40,1,0,False,False,True,False,False,False,False,True,False,94.8,46.6,False,True,False,False,1
S00297,18,0,322,3,66,38,45,1,84,2,0,False,True,True,False,False,False,False,False,True,118.3,62.2,False,False,False,False,2
S00298,25,0,143,3,99,1,88,1,44,2,0,False,True,False,True,False,False,True,False,False,70.1,52.1,True,False,False,False,1
S00299,29,0,139,1,40,33,84,1,35,3,0,False,True,False,False,False,True,True,False,False,73.7,30.1,False,True,False,False,1
S00300,36,1,443,3,97,25,79,1,63,3,0,False,True,False,False,False,True,True,False,False,162.2,61.2,False,False,True,False,1
S00301,34,1,231,1,82,36,77,1,32,3,0,True,False,False,False,False,True,False,False,True,99.8,41.2,False,True,False,False,0
S00302,41,0,236,4,69,36,81,1,58,4,0,False,True,False,False,False,True,False,False,False,103.1,50.5,False,False,True,False,2
S00303,30,1,462,4,62,22,80,0,90,5,1,False,False,False,False,False,True,False,False,True,167.8,64.6,False,True,False,False,2
S00304,25,2,366,4,53,23,93,2,36,4,0,False,False,False,False,True,False,True,False,False,143.1,34.7,True,False,False,False,1
S00305,15,1,277,1,87,31,51,1,74,4,1,False,True,False,False,True,False,False,True,False,104.8,63.9,False,False,False,False,0
S00306,37,0,499,1,95,48,48,0,65,5,0,False,False,True,False,False,False,False,True,False,173.9,62.0,False,False,True,False,0
S00307,47,0,264,4,58,2,80,0,49,5,0,True,False,False,False,False,False,True,False,False,104.4,42.9,False,False,True,False,2
S00308,47,1,425,2,48,1,53,1,60,3,0,True,False,True,False,False,False,False,False,True,144.0,45.0,False,False,True,False,0
S00309,45,1,394,4,44,22,98,2,95,3,0,False,True,False,False,True,False,False,False,False,152.8,61.3,False,False,True,False,1
S00310,16,0,439,2,80,2,51,1,53,2,1,False,True,False,False,False,True,False,True,False,147.8,50.9,False,False,False,False,0
S00311,40,1,73,4,40,40,55,1,37,4,0,False,False,True,False,False,False,False,True,False,47.2,31.3,False,False,True,False,2
S00312,46,0,294,3,51,3,51,2,42,3,0,True,False,False,False,False,False,False,False,False,104.7,36.9,False,False,True,False,2
S00313,49,1,286,4,80,45,65,2,64,5,0,True,False,False,True,False,False,False,False,True,115.1,57.0,False,False,True,False,2
S00314,40,0,186,1,35,25,91,0,53,4,1,False,True,True,False,False,False,False,False,False,88.3,37.8,False,False,True,False,1
S00315,28,0,83,4,89,31,93,1,83,4,0,False,True,False,False,False,False,False,False,False,59.8,69.0,False,True,False,False,1
S00316,20,1,191,1,70,1,96,2,35,4,0,False,True,True,False,False,False,True,False,False,86.5,39.3,True,False,False,False,1
S00317,36,0,306,4,83,6,85,1,46,5,0,False,False,False,False,False,True,False,True,False,119.3,48.9,False,False,True,False,1
S00318,27,0,448,2,40,43,40,2,88,1,1,False,True,False,False,False,False,False,False,True,155.4,56.2,False,True,False,False,0
S00319,17,1,135,1,72,38,98,1,51,2,1,False,False,False,True,False,False,True,False,False,77.7,47.5,False,False,False,False,1
S00320,40,1,454,2,94,27,85,2,84,2,0,False,False,True,False,False,False,False,True,False,167.5,70.6,False,False,True,False,1
S00321,20,1,93,2,36,23,94,0,92,3,0,True,False,True,False,False,False,False,False,False,61.1,57.4,True,False,False,False,1
S00322,41,1,445,1,78,28,56,2,98,4,0,False,True,False,False,False,False,False,True,False,156.1,73.2,False,False,True,False,0
S00323,15,0,353,1,87,31,78,1,30,5,0,False,True,False,False,True,False,False,False,False,135.7,42.1,False,False,False,False,0
S00324,44,1,445,3,44,46,68,0,77,3,1,True,False,False,False,False,True,False,False,False,163.7,52.3,False,False,True,False,2
S00325,34,0,164,2,74,28,57,2,60,2,0,False,True,False,False,False,True,False,True,False,72.3,52.6,False,True,False,False,0
S00326,36,0,208,3,39,49,65,2,34,5,0,False,True,True,False,False,False,False,False,False,92.3,29.7,False,False,True,False,2
S00327,20,0,226,4,96,48,61,1,83,4,0,True,False,False,False,False,True,True,False,False,96.5,71.1,True,False,False,False,2
S00328,42,1,344,2,94,1,41,0,33,1,0,False,True,True,False,False,False,True,False,False,116.1,44.9,False,False,True,False,0
S00329,22,1,277,4,50,19,87,0,85,4,0,False,True,False,False,False,True,True,False,False,113.8,58.3,True,False,False,False,1
S00330,40,0,493,3,43,2,40,0,57,2,0,False,True,False,False,False,True,False,False,False,160.9,41.8,False,False,True,False,2
S00331,15,0,348,1,96,20,76,2,46,5,1,False,True,False,True,False,False,False,False,True,131.4,52.8,False,False,False,False,0
S00332,21,1,89,2,86,19,92,2,87,1,1,False,True,False,False,True,False,False,True,False,58.5,69.5,True,False,False,False,1
S00333,48,1,285,1,85,31,94,2,67,5,1,False,True,False,False,True,False,False,True,False,120.1,60.0,False,False,True,False,1
S00334,44,1,314,3,50,21,65,1,45,1,0,False,True,True,False,False,False,False,True,False,118.5,37.7,False,False,True,False,2
S00335,22,0,120,2,31,16,48,1,79,4,0,False,False,False,False,False,True,False,False,False,54.0,49.6,True,False,False,False,0
S00336,27,2,254,3,53,48,42,1,91,2,0,False,True,False,True,False,False,False,False,False,99.0,61.8,False,True,False,False,2
S00337,47,0,230,2,33,46,91,1,64,2,0,False,False,False,False,False,False,True,False,False,105.9,42.3,False,False,True,False,1
S00338,31,1,119,4,57,29,81,1,51,3,0,False,True,True,False,False,False,False,True,False,66.6,43.2,False,True,False,False,2
S00339,21,1,339,4,35,21,60,2,71,5,0,True,False,False,True,False,False,False,False,True,124.7,47.0,True,False,False,False,2
S00340,35,1,482,3,71,35,78,2,36,1,0,True,False,False,False,True,False,False,False,True,175.6,39.5,False,True,False,False,1
S00341,46,1,64,2,92,18,48,2,50,5,0,False,True,False,False,False,False,False,True,False,37.6,53.6,False,False,True,False,0
S00342,45,0,343,3,35,0,64,1,63,3,0,False,False,False,False,False,False,False,False,False,122.7,42.6,False,False,True,False,2
S00343,24,0,335,4,62,49,77,0,73,4,0,False,True,False,False,False,False,False,False,False,134.2,55.9,True,False,False,False,2
S00344,20,1,318,3,75,4,97,1,34,4,0,False,True,False,False,True,False,False,False,True,125.9,40.3,True,False,False,False,1
S00345,44,1,442,1,70,47,81,2,41,1,1,False,True,False,False,False,False,False,False,True,166.5,41.7,False,False,True,False,1
S00346,46,0,14,4,30,49,52,1,45,4,0,True,False,True,False,False,False,True,False,False,30.4,32.3,False,False,True,False,2
S00347,32,1,256,2,61,36,92,0,52,2,0,False,True,False,True,False,False,False,False,False,112.0,44.7,False,True,False,False,1
S00348,24,1,36,1,92,34,49,0,53,1,0,False,True,False,False,False,False,False,True,False,32.5,54.3,True,False,False,False,0
S00349,27,1,474,1,86,43,91,2,57,4,0,False,False,False,False,True,False,False,True,False,178.3,55.1,False,True,False,False,1
S00350,49,0,412,2,72,11,76,1,40,2,0,False,False,False,True,False,False,False,True,False,149.0,42.0,False,False,True,False,1
S00351,42,1,385,2,38,10,82,1,81,2,1,False,True,False,False,True,False,False,True,False,142.5,52.3,False,False,True,False,1
S00352,46,0,403,2,47,31,88,1,40,4,1,False,True,False,False,False,False,False,False,False,153.9,34.9,False,False,True,False,1
S00353,43,0,451,1,53,33,71,2,97,4,0,False,True,False,False,False,True,False,True,False,163.4,65.2,False,False,True,False,0
S00354,39,1,135,4,30,41,55,2,92,2,0,False,True,False,False,False,True,True,False,False,66.0,55.4,False,False,True,False,2
S00355,43,1,116,4,60,14,52,2,86,1,0,False,False,True,False,False,False,True,False,False,54.0,61.2,False,False,True,False,2
S00356,27,0,483,3,42,47,42,1,98,1,0,False,False,False,False,True,False,True,False,False,167.5,61.8,False,True,False,False,2
S00357,40,0,246,4,48,1,94,1,50,3,0,False,True,True,False,False,False,False,True,False,103.0,40.0,False,False,True,False,1
S00358,42,1,78,1,95,46,76,1,57,1,0,False,False,False,True,False,False,True,False,False,55.6,57.2,False,False,True,False,0
S00359,27,1,81,4,48,39,40,2,67,2,0,False,False,False,False,True,False,False,False,False,44.9,48.3,False,True,False,False,2
S00360,33,1,316,1,57,24,50,1,72,5,0,False,True,False,True,False,False,False,True,False,114.8,54.1,False,True,False,False,0
S00361,29,0,472,2,81,2,84,1,53,5,0,False,False,False,False,True,False,False,True,False,167.6,51.8,False,True,False,False,1
S00362,42,1,15,4,73,38,47,2,89,3,0,False,False,True,False,False,False,False,False,False,27.0,67.0,False,False,True,False,2
